2025-07-27T11:01:35.2764608Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:0,31, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:64, CPUms:4,00, GPUms:0,00, VRAMMB:-1
2025-07-27T11:01:36.0394845Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:2,85, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:45, CPUms:1,38, GPUms:0,00, VRAMMB:-1
2025-07-27T11:01:37.0410431Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:72,86, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:47, CPUms:12,85, GPUms:0,00, VRAMMB:-1
2025-07-27T11:01:38.0470993Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:77,52, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:48, CPUms:10,90, GPUms:0,00, VRAMMB:-1
2025-07-27T11:01:39.0505173Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:100,69, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:50, CPUms:10,68, GPUms:0,00, VRAMMB:-1
2025-07-27T11:01:40.0524438Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:115,78, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:48, CPUms:11,32, GPUms:0,00, VRAMMB:-1
2025-07-27T11:01:41.0553946Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:117,68, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:49, CPUms:10,34, GPUms:0,00, VRAMMB:-1
2025-07-27T11:01:42.0609169Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:117,21, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:51, CPUms:6,96, GPUms:0,00, VRAMMB:-1
2025-07-27T11:01:43.0848781Z, CPU:"AMD Ryzen 7 5800H with Radeon Graphics ", GPU:"NVIDIA GeForce RTX 3060 Laptop GPU", Scene:MarchingCubes, FPS:114,47, Objects:7, Particles:267057, ParticleMemMB:11, ShaderMemMB:-1, MemoryMB:49, CPUms:7,20, GPUms:0,00, VRAMMB:-1
